0	analogy	GoogleAnalogyTestSet	{"category": "capital-common-countries"}	threecosmul	0.9229249011857708	0
0	analogy	GoogleAnalogyTestSet	{"category": "capital-world"}	threecosmul	0.8388594164456233	0
0	analogy	GoogleAnalogyTestSet	{"category": "currency"}	threecosmul	0.15099009900990099	58
0	analogy	GoogleAnalogyTestSet	{"category": "city-in-state"}	threecosmul	0.26388325901905146	0
0	analogy	GoogleAnalogyTestSet	{"category": "family"}	threecosmul	0.7786561264822134	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram1-adjective-to-adverb"}	threecosmul	0.2288306451612903	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram2-opposite"}	threecosmul	0.15763546798029557	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram3-comparative"}	threecosmul	0.7507507507507507	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram4-superlative"}	threecosmul	0.5062388591800356	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram5-present-participle"}	threecosmul	0.6515151515151515	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram6-nationality-adjective"}	threecosmul	0.8430268918073797	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram7-past-tense"}	threecosmul	0.5282051282051282	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram8-plural"}	threecosmul	0.6666666666666666	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram9-plural-verbs"}	threecosmul	0.5747126436781609	0
0	analogy	GoogleAnalogyTestSet	{"category": "capital-common-countries"}	threecosadd	0.9387351778656127	0
0	analogy	GoogleAnalogyTestSet	{"category": "capital-world"}	threecosadd	0.8894783377541998	0
0	analogy	GoogleAnalogyTestSet	{"category": "currency"}	threecosadd	0.15222772277227722	58
0	analogy	GoogleAnalogyTestSet	{"category": "city-in-state"}	threecosadd	0.3080664775030401	0
0	analogy	GoogleAnalogyTestSet	{"category": "family"}	threecosadd	0.8162055335968379	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram1-adjective-to-adverb"}	threecosadd	0.2439516129032258	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram2-opposite"}	threecosadd	0.20073891625615764	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram3-comparative"}	threecosadd	0.7912912912912913	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram4-superlative"}	threecosadd	0.5427807486631016	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram5-present-participle"}	threecosadd	0.6950757575757576	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram6-nationality-adjective"}	threecosadd	0.8786741713570981	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram7-past-tense"}	threecosadd	0.5544871794871795	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram8-plural"}	threecosadd	0.71996996996997	0
0	analogy	GoogleAnalogyTestSet	{"category": "gram9-plural-verbs"}	threecosadd	0.5839080459770115	0
